ParticleFlux,MagnitudeofEnergyFlux,EnergyFluxX,EnergyFluxY,TimeStep
100,4.20933,2.88953,3.0609,167
100,4.32362,2.96528,3.14656,168
100,4.40721,3.0941,3.13848,169
100,4.10717,3.03235,2.77015,170
100,4.06644,2.87889,2.87192,171
100,4.31191,3.05512,3.04283,172
100,4.25975,3.15731,2.85953,173
100,4.19867,2.92129,3.01577,174
100,4.42168,3.11781,3.13537,175
100,4.41975,3.16505,3.0849,176
100,4.34229,2.98638,3.1523,177
100,4.47186,3.1226,3.20108,178
100,4.355,3.23328,2.91753,179
100,4.16184,2.89872,2.98636,180
100,4.30111,2.9737,3.10752,181
100,4.32156,3.02727,3.08408,182
100,4.22534,2.8527,3.11698,183
100,4.32822,2.96524,3.15291,184
100,4.41029,3.0658,3.17041,185
100,4.08886,2.80175,2.97808,186
100,4.31124,2.88809,3.2009,187
100,3.97732,2.76765,2.85643,188
100,4.14336,2.88899,2.97004,189
100,4.13926,2.80236,3.04635,190
100,4.02602,2.62102,3.05599,191
100,4.02084,2.67194,3.00465,192
100,3.94519,2.66469,2.90928,193
100,4.04166,2.87707,2.83858,194
100,4.13267,2.99761,2.84487,195
100,4.06043,2.83538,2.90649,196
100,4.12139,2.98566,2.84107,197
100,4.20654,2.93895,3.00958,198
100,4.23721,2.98356,3.00871,199
100,4.25642,3.14109,2.87241,200
100,4.22087,2.91631,3.05138,201
100,4.2365,3.0824,2.90632,202
100,4.2437,3.03696,2.96409,203
100,4.24922,2.97828,3.0308,204
100,3.94395,2.74143,2.83537,205
100,4.2701,3.02058,3.01824,206
100,4.28851,3.02379,3.04105,207
100,4.10345,2.85115,2.95114,208
100,4.25957,2.88991,3.12927,209
100,4.34013,2.90321,3.22616,210
100,4.02643,2.75504,2.93631,211
100,4.22531,2.94962,3.0254,212
100,4.44302,2.99674,3.28024,213
100,4.14121,2.85589,2.99892,214
100,4.21115,3.01813,2.93678,215
100,4.25206,2.88487,3.12371,216
100,4.1328,2.78421,3.05421,217
100,4.14965,3.02943,2.83587,218
100,4.12559,2.82769,3.00411,219
100,4.07774,2.76787,2.99447,220
100,4.11683,2.88982,2.9321,221
100,4.14299,2.87709,2.98107,222
100,4.1362,2.81396,3.03147,223
100,4.21246,2.99307,2.96418,224
100,4.17272,2.91189,2.98872,225
100,4.2024,2.97225,2.97084,226
100,4.30613,3.01236,3.07708,227
100,4.31855,2.95977,3.14478,228
100,4.39247,3.0895,3.1223,229
100,4.42766,3.09579,3.16548,230
100,4.48894,3.0744,3.27088,231
100,4.36886,2.92841,3.24213,232
100,4.44961,2.92719,3.35121,233
100,4.44428,3.10907,3.17574,234
100,4.34827,3.01512,3.13313,235
100,4.15943,2.87877,3.00226,236
100,4.42135,3.01972,3.22949,237
100,4.36078,3.12701,3.03944,238
100,4.32647,3.0465,3.072,239
100,4.32228,3.06052,3.0521,240
100,4.27328,2.97132,3.07119,241
100,4.39825,3.09543,3.12457,242
100,4.33888,3.08759,3.04838,243
100,4.19261,2.95679,2.97244,244
100,4.31966,2.98422,3.12312,245
100,4.26382,2.9087,3.11764,246
100,4.13238,2.88468,2.95891,247
100,4.32322,2.91302,3.19446,248
100,4.11744,2.81364,3.00611,249
100,4.14258,2.88038,2.9773,250
100,4.32804,3.04526,3.07544,251
100,4.54247,3.1776,3.24606,252
100,4.18353,2.94229,2.97402,253
100,4.39725,3.04335,3.17393,254
100,4.45058,3.05054,3.24066,255
100,4.14195,2.87941,2.97738,256
100,4.49879,3.08637,3.27314,257
100,4.4599,3.10922,3.19741,258
100,4.2445,3.03979,2.96234,259
100,4.47068,3.08814,3.2327,260
100,4.51462,3.06613,3.3137,261
100,4.32142,2.8605,3.23917,262
100,4.43922,3.07473,3.20199,263
100,4.59081,3.14118,3.34792,264
100,4.31372,3.00124,3.0985,265
100,4.41074,3.15641,3.08086,266
100,4.3283,2.95572,3.16194,267
100,4.26852,2.94941,3.08564,268
100,4.43657,3.0671,3.20563,269
100,4.30144,3.0475,3.03564,270
100,4.25557,3.01569,3.00258,271
100,4.19598,2.94494,2.98891,272
100,4.29901,3.05336,3.0263,273
100,4.0931,2.71699,3.06128,274
100,4.17216,2.72444,3.1598,275
100,4.20328,2.79649,3.13803,276
100,4.23033,2.82435,3.1494,277
100,4.15894,2.80733,3.06849,278
100,4.25505,2.93163,3.084,279
100,4.12875,2.73523,3.09276,280
100,4.0035,2.7797,2.88119,281
100,4.24543,2.82692,3.16736,282
100,4.11346,2.62537,3.16669,283
100,4.1277,2.86262,2.97377,284
100,4.22478,2.7265,3.22722,285
100,4.18412,2.61045,3.26993,286
100,4.12394,2.73683,3.0849,287
100,4.32068,2.86067,3.23802,288
100,4.33961,2.83793,3.28305,289
100,4.26038,2.96119,3.06303,290
100,4.28468,2.82432,3.22207,291
100,4.35023,2.88719,3.25402,292
100,4.40144,3.05612,3.16747,293
100,4.19489,2.83565,3.09131,294
100,4.29464,2.8578,3.20577,295
100,4.48286,3.10275,3.23558,296
100,4.28267,2.88517,3.16498,297
100,4.34297,3.0913,3.05045,298
100,4.47947,3.1418,3.19292,299
100,4.28222,2.96576,3.08895,300
100,4.1893,2.86892,3.05278,301
100,4.53216,3.17937,3.22987,302
100,4.40373,2.99544,3.22804,303
100,4.25323,3.07442,2.93903,304
100,4.55367,3.22612,3.21372,305
100,4.42953,3.00102,3.258,306
100,4.24958,3.02672,2.98293,307
100,4.3785,3.13538,3.05625,308
100,4.18851,2.80601,3.10964,309
100,4.35683,2.95091,3.20533,310
100,4.31611,3.08136,3.02226,311
100,4.35555,2.94322,3.21065,312
100,4.34722,2.76299,3.35621,313
100,4.3935,3.05238,3.16003,314
100,4.54535,3.0716,3.35044,315
100,4.44089,3.08374,3.19563,316
100,4.45829,2.95271,3.34034,317
100,4.48103,3.03244,3.29909,318
100,4.31483,2.82904,3.25796,319
100,4.26788,2.75216,3.26197,320
100,4.3279,2.84531,3.26113,321
100,4.31642,2.80214,3.28321,322
100,4.20654,2.67076,3.24993,323
100,4.37956,2.8681,3.30976,324
100,4.26854,2.73702,3.27554,325
100,4.3431,2.82073,3.30243,326
100,4.35795,2.84075,3.30482,327
100,4.3208,2.77598,3.31108,328
100,4.35276,2.77379,3.35449,329
100,4.45529,2.91056,3.37317,330
100,4.31389,2.75063,3.3232,331
100,4.36974,2.86133,3.30264,332
100,4.45449,3.0077,3.28576,333
100,4.33527,2.85554,3.26197,334
100,4.14178,2.73864,3.10712,335
100,4.43114,3.07363,3.19184,336
100,4.27937,2.76255,3.26823,337
100,4.32719,2.99422,3.12397,338
100,4.28923,2.91563,3.14589,339
100,4.2971,2.89781,3.17297,340
100,4.17251,2.78134,3.11031,341
100,4.3292,2.95608,3.16283,342
100,4.25646,2.95438,3.06416,343
100,4.21442,2.85563,3.09947,344
100,4.31374,2.85244,3.23604,345
100,4.42376,3.01727,3.23508,346
100,4.26578,2.80312,3.21548,347
100,4.35574,2.89006,3.25883,348
100,4.33362,2.93925,3.18451,349
100,4.41986,2.97966,3.26447,350
100,4.31325,2.75328,3.32018,351
100,4.39329,2.9691,3.23812,352
100,4.44683,3.0088,3.27435,353
100,4.5496,3.09385,3.33571,354
100,4.37095,2.88485,3.28372,355
100,4.44118,2.96934,3.30259,356
100,4.51768,2.99287,3.3841,357
100,4.35978,2.91857,3.23877,358
100,4.28982,2.79788,3.25184,359
100,4.44912,2.95823,3.32318,360
100,4.2731,2.74918,3.2713,361
100,4.32007,2.83128,3.26295,362
100,4.37217,2.83871,3.3253,363
100,4.25437,2.82747,3.17884,364
100,4.2736,2.72047,3.29586,365
100,4.38183,2.89317,3.29089,366
100,4.20926,2.7749,3.1651,367
100,4.15078,2.70987,3.14413,368
100,4.23808,2.80075,3.18074,369
100,4.20089,2.71353,3.20691,370
100,4.22547,2.75951,3.19995,371
100,4.2319,2.79588,3.17681,372
100,4.28003,2.93378,3.11635,373
100,4.36206,2.96719,3.19741,374
100,4.35666,2.92265,3.23089,375
100,4.38457,3.00237,3.19535,376
100,4.36226,3.059,3.10996,377
100,4.30127,2.96022,3.12059,378
100,4.24561,2.92994,3.07256,379
100,4.3488,2.95595,3.18973,380
100,4.34956,2.94456,3.20129,381
100,4.37383,2.99363,3.18882,382
100,4.33396,2.9283,3.19504,383
100,4.25443,2.89496,3.11759,384
100,4.17073,2.77313,3.11524,385
100,4.29621,2.92163,3.14984,386
100,4.27339,2.89424,3.14407,387
100,4.29556,2.92125,3.14931,388
100,4.27765,2.91625,3.12951,389
100,4.38047,3.0,3.19194,390
100,4.27474,2.93075,3.11193,391
100,4.29481,2.99477,3.07843,392
100,4.2829,3.04889,3.0079,393
100,4.30742,3.08043,3.01078,394
100,4.20198,3.01118,2.93077,395
100,4.22725,2.95935,3.0186,396
100,4.22406,2.99499,2.97871,397
100,4.27168,2.95609,3.08364,398
100,4.29838,2.97876,3.09888,399
100,4.23002,2.99916,2.98297,400
100,4.16522,2.95394,2.93655,401
100,4.31096,2.97526,3.11965,402
100,4.10535,3.04497,2.75356,403
100,4.19998,3.06641,2.87002,404
100,4.28078,2.92591,3.12476,405
100,4.2071,3.00076,2.94875,406
100,4.20053,2.88693,3.05124,407
100,4.2172,2.92305,3.03984,408
100,4.22357,2.98175,2.99127,409
100,4.26566,2.92095,3.10868,410
100,4.24397,3.00929,2.99257,411
100,4.21459,2.96917,2.99112,412
100,4.25305,2.89119,3.11921,413
100,4.26117,2.9242,3.09946,414
100,4.19231,2.92877,2.99962,415
100,4.21992,2.85109,3.11111,416
100,4.33197,3.01291,3.11261,417
100,4.26815,2.94601,3.08839,418
100,4.24605,3.041,2.96332,419
100,4.45369,3.14608,3.15238,420
100,4.37631,3.15802,3.02968,421
100,4.35502,3.1761,2.9797,422
100,4.38218,3.15645,3.03979,423
100,4.3984,3.11494,3.10533,424
100,4.44994,3.25521,3.03406,425
100,4.40783,3.12895,3.10462,426
100,4.37572,3.14808,3.03917,427
100,4.44057,3.05538,3.22232,428
100,4.37103,2.99788,3.18098,429
100,4.3388,2.95739,3.17476,430
100,4.25424,2.94045,3.07445,431
100,4.27797,2.90964,3.13608,432
100,4.19091,2.89889,3.02658,433
100,4.25698,2.94454,3.07435,434
100,4.25801,2.85173,3.162,435
100,4.28352,2.79836,3.24311,436
100,4.26402,2.80446,3.21199,437
100,4.30562,2.79683,3.27355,438
100,4.15945,2.66254,3.19561,439
100,4.25593,2.76671,3.23392,440
100,4.28025,2.77053,3.26262,441
100,4.35208,2.9517,3.19814,442
100,4.40174,3.05146,3.17238,443
100,4.38347,2.98273,3.21219,444
100,4.36071,2.97921,3.18436,445
100,4.354,2.97371,3.1803,446
100,4.28489,2.89712,3.15706,447
100,4.27853,2.89353,3.15172,448
100,4.26439,2.92276,3.10523,449
100,4.25076,2.92267,3.08658,450
100,4.30178,2.92598,3.15341,451
100,4.28314,2.9277,3.12632,452
100,4.22326,2.84979,3.11683,453
100,4.2052,2.76173,3.1712,454
100,4.20501,2.6851,3.2361,455
100,4.1952,2.64075,3.25978,456
100,4.14926,2.65634,3.18751,457
100,4.15694,2.63713,3.21337,458
100,4.2001,2.84355,3.09113,459
100,4.25659,2.66662,3.31779,460
100,4.23277,2.67877,3.27727,461
100,4.12322,2.72609,3.09345,462
100,4.08498,2.71198,3.05486,463
100,4.14621,2.65373,3.18571,464
100,4.14289,2.73323,3.11336,465
100,4.09242,2.72305,3.05498,466
100,4.06458,2.766,2.97826,467
100,4.09935,2.71184,3.07419,468
100,4.20063,2.79315,3.13745,469
100,4.10358,2.65681,3.12742,470
100,4.13241,2.81384,3.02641,471
100,4.05059,2.65646,3.05786,472
100,4.11474,2.6575,3.14146,473
100,4.10525,2.66092,3.12611,474
100,4.12233,2.70621,3.10966,475
100,4.13773,2.70655,3.12976,476
100,4.17988,2.74433,3.15279,477
100,4.10077,2.7692,3.02454,478
100,4.14276,2.86672,2.99072,479
100,4.16133,2.79951,3.07887,480
100,4.18326,2.90047,3.01446,481
100,4.15564,2.87218,3.00332,482
100,4.2761,2.83135,3.20445,483
100,4.06891,2.82546,2.92793,484
